src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,
192.168.35.41,239.255.255.250,60092,1900,17,2021-04-17 23:02,3071021,281.3396587,1.30249842,1.30249842,0,4,0,864,0,216,216,216,0,0,0,0,0,216,216,216,0,0,32,0,8,4,1023673.667,1236960,912196,150867.8613,3071021,1236960,912196,1023673.667,150867.8613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,921865,315095,618480,303385,0,0,0,0,0,0,216,0,0,4,0,864,0,
192.168.35.235,239.255.255.250,55657,1900,17,2021-04-17 23:02,619557,808.6423041,4.842169486,4.842169486,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,309778.5,310324,309233,545.5,619557,310324,309233,309778.5,545.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,37190,1900,17,2021-04-17 23:02,314165,1063.135613,6.366081518,6.366081518,0,2,0,334,0,167,167,167,0,0,0,0,0,167,167,167,0,0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,2,0,334,0,
192.168.35.235,239.255.255.250,44564,1900,17,2021-04-17 23:02,621514,806.0960815,4.826922644,4.826922644,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,310757,313877,307637,3120,621514,313877,307637,310757,3120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,307637,6240,156938.5,150698.5,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,54925,1900,17,2021-04-17 23:02,603540,830.1023959,4.970673029,4.970673029,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,301770,303387,300153,1617,603540,303387,300153,301770,1617,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.41,192.168.35.255,138,138,17,2021-04-17 23:03,0,0,0,0,0,1,0,243,0,243,243,243,0,0,0,0,0,243,243,243,0,0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,1,0,243,0,
192.168.35.123,239.255.255.250,55203,1900,17,2021-04-17 23:03,3007233,287.3073021,1.330126399,1.330126399,0,4,0,864,0,216,216,216,0,0,0,0,0,216,216,216,0,0,32,0,8,4,1002411,1002759,1001802,432.0902683,3007233,1002759,1001802,1002411,432.0902683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,4,0,864,0,
192.168.35.235,239.255.255.250,42799,1900,17,2021-04-17 23:03,614932,814.7242297,4.878588202,4.878588202,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,307466,307619,307313,153,614932,307619,307313,307466,153,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,57795,1900,17,2021-04-17 23:03,621772,805.7615975,4.824919746,4.824919746,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,310886,314128,307644,3242,621772,314128,307644,310886,3242,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,307644,6484,157064,150580,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,48424,1900,17,2021-04-17 23:03,606141,826.5403594,4.94934347,4.94934347,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,303070.5,303773,302368,702.5,606141,303773,302368,303070.5,702.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.123,40.122.160.14,50481,443,6,2021-04-17 23:03,0,0,0,0,0,1,0,2075,0,2075,2075,2075,0,0,0,0,0,2075,2075,2075,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2075,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075,0,0,1,0,2075,0,
192.168.35.123,52.109.52.78,50482,443,6,2021-04-17 23:03,25,257520000,80000,80000,0,2,0,6438,0,4924,1514,3219,1705,0,0,0,0,4924,1514,3219,1705,2907025,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3219,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3219,0,0,2,0,6438,0,
192.168.35.123,52.109.52.78,50483,443,6,2021-04-17 23:03,30,249866666.7,66666.66667,66666.66667,0,2,0,7496,0,5982,1514,3748,2234,0,0,0,0,5982,1514,3748,2234,4990756,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3748,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3748,0,0,2,0,7496,0,
192.168.35.235,239.255.255.250,43644,1900,17,2021-04-17 23:03,618917,809.4784923,4.8471766,4.8471766,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,309458.5,313134,305783,3675.5,618917,313134,305783,309458.5,3675.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,57686,1900,17,2021-04-17 23:03,305935,1637.602759,9.806004543,9.806004543,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,152967.5,305921,14,152953.5,305935,305921,14,152967.5,152953.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,35104,1900,17,2021-04-17 23:04,609142,822.4683243,4.924960026,4.924960026,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,304571,306934,302208,2363,609142,306934,302208,304571,2363,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.123,104.43.139.144,50485,443,6,2021-04-17 23:04,20,187500000,100000,100000,0,2,0,3750,0,2236,1514,1875,361,0,0,0,0,2236,1514,1875,361,130321,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1875,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1875,0,0,2,0,3750,0,
192.168.35.235,239.255.255.250,47366,1900,17,2021-04-17 23:04,616067,813.2232371,4.869600222,4.869600222,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,308033.5,308453,307614,419.5,616067,308453,307614,308033.5,419.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.1,239.255.255.250,41820,1900,17,2021-04-17 23:04,37,68216216.22,189189.1892,189189.1892,0,7,0,2524,0,383,312,360.5714286,21.8164888,0,0,0,0,383,312,360.5714286,21.8164888,475.9591837,56,0,8,7,6.166666667,22,1,7.197607627,37,22,1,6.166666667,7.197607627,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,360.5714286,0,0,0,0,0,0,0,0,0,0,2230,7,0,0,60270270.27,0,360.5714286,0,0,7,0,2524,0,
192.168.35.41,239.255.255.250,59137,1900,17,2021-04-17 23:04,3072573,281.1975501,1.30184051,1.30184051,0,4,0,864,0,216,216,216,0,0,0,0,0,216,216,216,0,0,32,0,8,4,1024191,1229115,919917,144910.7028,3072573,1229115,919917,1024191,144910.7028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,923541,309198,616369.5,307171.5,0,0,0,0,0,0,216,0,0,4,0,864,0,
192.168.35.235,239.255.255.250,51859,1900,17,2021-04-17 23:04,614420,815.4031444,4.882653559,4.882653559,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,307210,317297,297123,10087,614420,317297,297123,307210,10087,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,33789,1900,17,2021-04-17 23:04,613004,817.2866735,4.893932177,4.893932177,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,306502,307321,305683,819,613004,307321,305683,306502,819,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.123,224.0.0.251,5353,5353,17,2021-04-17 23:04,5193,77026.7668,770.267668,770.267668,0,4,0,400,0,119,81,100,19,0,0,0,0,119,81,100,19,361,32,0,8,4,1731,3059,668,993.9446665,5193,3059,668,1731,993.9446665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,232,4,0,0,44675.52474,0,100,0,0,4,0,400,0,
192.168.35.123,224.0.0.252,54915,5355,17,2021-04-17 23:04,0,0,0,0,0,1,0,75,0,75,75,75,0,0,0,0,0,75,75,75,0,0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,1,0,75,0,
192.168.35.235,239.255.255.250,52853,1900,17,2021-04-17 23:04,305837,1638.127499,9.809146702,9.809146702,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,152918.5,305821,16,152902.5,305837,305821,16,152918.5,152902.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,43313,1900,17,2021-04-17 23:04,620761,807.073898,4.832777832,4.832777832,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,310380.5,313772,306989,3391.5,620761,313772,306989,310380.5,3391.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,306989,6783,156886,150103,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,58522,1900,17,2021-04-17 23:05,614867,543.2069049,3.252735958,3.252735958,0,2,0,334,0,167,167,167,0,0,0,0,0,167,167,167,0,0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,2,0,334,0,
192.168.35.123,239.255.255.250,54918,1900,17,2021-04-17 23:05,3004925,287.5279749,1.331148032,1.331148032,0,4,0,864,0,216,216,216,0,0,0,0,0,216,216,216,0,0,32,0,8,4,1001641.667,1002616,1000851,732.1686205,3004925,1002616,1000851,1001641.667,732.1686205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,4,0,864,0,
192.168.35.235,239.255.255.250,45443,1900,17,2021-04-17 23:05,614352,543.6622653,3.255462666,3.255462666,0,2,0,334,0,167,167,167,0,0,0,0,0,167,167,167,0,0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,2,0,334,0,
192.168.35.235,239.255.255.250,40738,1900,17,2021-04-17 23:05,0,0,0,0,0,1,0,167,0,167,167,167,0,0,0,0,0,167,167,167,0,0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,1,0,167,0,
192.168.35.235,239.255.255.250,33254,1900,17,2021-04-17 23:05,612707,817.6828402,4.896304433,4.896304433,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,306353.5,306969,305738,615.5,612707,306969,305738,306353.5,615.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,50945,1900,17,2021-04-17 23:05,614930,814.7268795,4.878604069,4.878604069,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,307465,307636,307294,171,614930,307636,307294,307465,171,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,60569,1900,17,2021-04-17 23:05,614432,815.3872194,4.8825582,4.8825582,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,307216,307479,306953,263,614432,307479,306953,307216,263,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,33159,1900,17,2021-04-17 23:06,614903,814.7626536,4.878818285,4.878818285,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,307451.5,308418,306485,966.5,614903,308418,306485,307451.5,966.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,45076,1900,17,2021-04-17 23:06,356596,1404.951261,8.412881805,8.412881805,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,178298,312081,44515,133783,356596,312081,44515,178298,133783,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.41,239.255.255.250,50908,1900,17,2021-04-17 23:06,3072018,281.2483521,1.302075704,1.302075704,0,4,0,864,0,216,216,216,0,0,0,0,0,216,216,216,0,0,32,0,8,4,1024006,1229635,921029,145401.7208,3072018,1229635,921029,1024006,145401.7208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,4,0,864,0,
192.168.35.235,239.255.255.250,51900,1900,17,2021-04-17 23:06,614623,815.13383,4.881040898,4.881040898,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,307311.5,307548,307075,236.5,614623,307548,307075,307311.5,236.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,60794,1900,17,2021-04-17 23:06,621757,805.7810366,4.825036148,4.825036148,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,310878.5,312962,308795,2083.5,621757,312962,308795,310878.5,2083.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,58747,1900,17,2021-04-17 23:06,613996,815.9662278,4.886025316,4.886025316,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,306998,308058,305938,1060,613996,308058,305938,306998,1060,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,41172,1900,17,2021-04-17 23:06,614837,814.8501147,4.879342004,4.879342004,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,307418.5,316591,298246,9172.5,614837,316591,298246,307418.5,9172.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,39223,1900,17,2021-04-17 23:07,605187,827.8432947,4.957145477,4.957145477,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,302593.5,305905,299282,3311.5,605187,305905,299282,302593.5,3311.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,299282,6623,152952.5,146329.5,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.123,239.255.255.250,50349,1900,17,2021-04-17 23:07,3007721,287.2606867,1.329910587,1.329910587,0,4,0,864,0,216,216,216,0,0,0,0,0,216,216,216,0,0,32,0,8,4,1002573.667,1003308,1002073,530.5697148,3007721,1003308,1002073,1002573.667,530.5697148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,4,0,864,0,
44.238.116.130,192.168.35.79,443,39442,6,2021-04-17 23:07,191273,1380.226169,15.68438828,10.45625886,5.228129428,2,1,163,101,97,66,81.5,15.5,101,101,101,0,101,66,88,15.64182428,244.6666667,40,20,20,1,95636.5,190654,619,95017.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,88,118,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.5,101,0,2,1,163,101,
192.168.35.235,239.255.255.250,40267,1900,17,2021-04-17 23:07,614848,814.8355366,4.87925471,4.87925471,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,307424,307638,307210,214,614848,307638,307210,307424,214,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.1,239.255.255.250,41820,1900,17,2021-04-17 23:07,180022986,17.38666861,0.049993616,0.049993616,0,9,0,3130,0,383,303,347.7777778,30.70931013,0,0,0,0,383,303,347.7777778,30.70931013,943.0617284,72,0,8,9,22502873.25,180022963,1,59536997.71,180022986,180022963,1,22502873.25,59536997.71,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,347.7777778,0,0,0,0,0,0,0,0,0,0,2491,8,0,0,108304347.8,0,347.7777778,0,0,9,0,3130,0,
192.168.35.235,239.255.255.250,57785,1900,17,2021-04-17 23:07,614098,815.830698,4.885213761,4.885213761,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,307049,307337,306761,288,614098,307337,306761,307049,288,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,50495,1900,17,2021-04-17 23:07,615849,813.5111042,4.871323977,4.871323977,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,307924.5,308686,307163,761.5,615849,308686,307163,307924.5,761.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,56401,1900,17,2021-04-17 23:07,624063,802.8035631,4.807206965,4.807206965,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,312031.5,315523,308540,3491.5,624063,315523,308540,312031.5,3491.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,308540,6983,157761.5,150778.5,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,50968,1900,17,2021-04-17 23:07,683905,488.371923,2.924382772,2.924382772,0,2,0,334,0,167,167,167,0,0,0,0,0,167,167,167,0,0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,2,0,334,0,
192.168.35.235,239.255.255.250,54628,1900,17,2021-04-17 23:08,306713,1633.448859,9.781130894,9.781130894,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,153356.5,306698,15,153341.5,306713,306698,15,153356.5,153341.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,59604,1900,17,2021-04-17 23:08,614373,815.4655234,4.883027086,4.883027086,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,307186.5,307463,306910,276.5,614373,307463,306910,307186.5,276.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.41,239.255.255.250,1900,1900,17,2021-04-17 23:08,7988428,972.6569483,1.877716116,1.877716116,0,15,0,7770,0,557,477,518,30.80692563,0,0,0,0,557,477,518,30.80692563,949.0666667,120,0,8,15,570602,1239719,18,418477.4601,7988428,1239719,18,570602,418477.4601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,0,0,1239701,209,849035.5,505383.0027,1239719,6038,370441.4,331623.996,2630.5,5.5,0,0,1429.729515,0,518,0,0,15,0,7770,0,
192.168.35.41,239.255.255.250,59792,1900,17,2021-04-17 23:08,2152044,200.7393901,0.929349028,0.929349028,0,2,0,432,0,216,216,216,0,0,0,0,0,216,216,216,0,0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,2,0,432,0,
192.168.35.235,239.255.255.250,44112,1900,17,2021-04-17 23:08,614960,543.1247561,3.252244048,3.252244048,0,2,0,334,0,167,167,167,0,0,0,0,0,167,167,167,0,0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,2,0,334,0,
192.168.35.235,239.255.255.250,32981,1900,17,2021-04-17 23:08,612147,818.4308671,4.900783635,4.900783635,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,306073.5,307251,304896,1177.5,612147,307251,304896,306073.5,1177.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,37530,1900,17,2021-04-17 23:08,613229,816.9868026,4.892136543,4.892136543,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,306614.5,307059,306170,444.5,613229,307059,306170,306614.5,444.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,46029,1900,17,2021-04-17 23:08,614416,815.4084529,4.882685347,4.882685347,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,307208,307401,307015,193,614416,307401,307015,307208,193,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,43368,1900,17,2021-04-17 23:09,614745,814.9720616,4.880072225,4.880072225,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,307372.5,307928,306817,555.5,614745,307928,306817,307372.5,555.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.123,239.255.255.250,56338,1900,17,2021-04-17 23:09,3019706,286.1205694,1.324632266,1.324632266,0,4,0,864,0,216,216,216,0,0,0,0,0,216,216,216,0,0,32,0,8,4,1006568.667,1013899,1002331,5204.363319,3019706,1013899,1002331,1006568.667,5204.363319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,4,0,864,0,
192.168.35.79,224.0.0.251,5353,5353,17,2021-04-17 23:09,467375,528.4835518,4.279219043,4.279219043,0,2,0,247,0,160,87,123.5,36.5,0,0,0,0,160,87,123.5,36.5,1332.25,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,123.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.5,0,0,2,0,247,0,
192.168.35.235,239.255.255.250,51104,1900,17,2021-04-17 23:09,307345,1086.726643,6.507345166,6.507345166,0,2,0,334,0,167,167,167,0,0,0,0,0,167,167,167,0,0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,2,0,334,0,
